model,outer_fold,threshold,inner_f1,inner_precision,inner_recall,inner_balanced_accuracy
linear_svc,1,0.22,0.5517241379310345,0.5070422535211268,0.6050420168067226,0.7788883277821594
linear_svc,1,0.23,0.5433070866141733,0.5111111111111111,0.5798319327731093,0.7676337246579928
linear_svc,1,0.24,0.551440329218107,0.5403225806451613,0.5630252100840336,0.7622688508218953
linear_svc,1,0.25,0.5485232067510548,0.5508474576271186,0.5462184873949579,0.7552159283699975
linear_svc,1,0.26,0.5470085470085471,0.5565217391304348,0.5378151260504201,0.7516894671440487
linear_svc,1,0.27,0.5454545454545454,0.5625,0.5294117647058824,0.7481630059180999
linear_svc,1,0.28,0.5535714285714286,0.5904761904761905,0.5210084033613446,0.7459869835847912
linear_svc,1,0.29,0.5520361990950227,0.5980392156862745,0.5126050420168067,0.7424605223588423
linear_svc,1,0.3,0.5462962962962963,0.6082474226804123,0.4957983193277311,0.7350699901837845
linear_svc,1,0.31,0.5497630331753555,0.6304347826086957,0.48739495798319327,0.7322187484041557
linear_svc,1,0.32,0.5550239234449761,0.6444444444444445,0.48739495798319327,0.7328939678504758
linear_svc,1,0.33,0.5588235294117647,0.6705882352941176,0.4789915966386555,0.730042726070847
linear_svc,1,0.34,0.55,0.6790123456790124,0.46218487394957986,0.7223145841726293
linear_svc,1,0.35,0.5482233502538071,0.6923076923076923,0.453781512605042,0.7187881229466804
linear_svc,1,0.36,0.538860103626943,0.7027027027027027,0.4369747899159664,0.7110599810484626
linear_svc,1,0.37,0.5291005291005291,0.7142857142857143,0.42016806722689076,0.7033318391502449
linear_svc,1,0.38,0.5161290322580645,0.7164179104477612,0.40336134453781514,0.695266087528867
linear_svc,1,0.39,0.5,0.7076923076923077,0.3865546218487395,0.6868627261843292
linear_svc,1,0.4,0.4918032786885246,0.703125,0.37815126050420167,0.6826610455120603
linear_svc,1,0.41,0.4861878453038674,0.7096774193548387,0.3697478991596639,0.6787969745629514
linear_svc,1,0.42,0.4861878453038674,0.7096774193548387,0.3697478991596639,0.6787969745629514
linear_svc,1,0.43,0.4861878453038674,0.7096774193548387,0.3697478991596639,0.6787969745629514
linear_svc,1,0.44,0.4888888888888889,0.7213114754098361,0.3697478991596639,0.6791345842861115
linear_svc,1,0.45,0.4943820224719101,0.7457627118644068,0.3697478991596639,0.6798098037324316
linear_svc,1,0.46,0.48863636363636365,0.7543859649122807,0.36134453781512604,0.6759457327833226
linear_svc,1,0.47,0.49142857142857144,0.7678571428571429,0.36134453781512604,0.6762833425064827
linear_svc,1,0.48,0.49142857142857144,0.7678571428571429,0.36134453781512604,0.6762833425064827
linear_svc,1,0.49,0.49710982658959535,0.7962962962962963,0.36134453781512604,0.6769585619528027
linear_svc,1,0.5,0.49411764705882355,0.8235294117647058,0.35294117647058826,0.6734321007268539
linear_svc,1,0.51,0.4970414201183432,0.84,0.35294117647058826,0.6737697104500139
linear_svc,1,0.52,0.5029940119760479,0.875,0.35294117647058826,0.674444929896334
linear_svc,1,0.53,0.48484848484848486,0.8695652173913043,0.33613445378151263,0.6660415685517962
linear_svc,1,0.54,0.48484848484848486,0.8695652173913043,0.33613445378151263,0.6660415685517962
linear_svc,1,0.55,0.45962732919254656,0.8809523809523809,0.31092436974789917,0.6537741362581495
linear_svc,1,0.56,0.45,0.8780487804878049,0.3025210084033613,0.6495724555858805
linear_svc,1,0.57,0.4528301886792453,0.9,0.3025210084033613,0.6499100653090406
linear_svc,1,0.58,0.4430379746835443,0.8974358974358975,0.29411764705882354,0.6457083846367717
linear_svc,1,0.59,0.43312101910828027,0.8947368421052632,0.2857142857142857,0.6415067039645028
linear_svc,1,0.6,0.4258064516129032,0.9166666666666666,0.2773109243697479,0.6376426330153939
linear_svc,1,0.61,0.4155844155844156,0.9142857142857143,0.2689075630252101,0.6334409523431249
linear_svc,1,0.62,0.39473684210526316,0.9090909090909091,0.25210084033613445,0.6250375909985871
linear_svc,1,0.63,0.38666666666666666,0.9354838709677419,0.24369747899159663,0.6211735200494782
linear_svc,1,0.64,0.37583892617449666,0.9333333333333333,0.23529411764705882,0.6169718393772093
linear_svc,1,0.65,0.36486486486486486,0.9310344827586207,0.226890756302521,0.6127701587049404
linear_svc,1,0.66,0.36486486486486486,0.9310344827586207,0.226890756302521,0.6127701587049404
linear_svc,1,0.67,0.3310344827586207,0.9230769230769231,0.20168067226890757,0.6001651166881338
linear_svc,1,0.68,0.3194444444444444,0.92,0.19327731092436976,0.5959634360158649
linear_svc,1,0.69,0.32167832167832167,0.9583333333333334,0.19327731092436976,0.5963010457390249
linear_svc,1,0.7,0.2978723404255319,0.9545454545454546,0.17647058823529413,0.587897684394487
linear_svc,1,0.71,0.2978723404255319,0.9545454545454546,0.17647058823529413,0.587897684394487
linear_svc,1,0.72,0.2978723404255319,0.9545454545454546,0.17647058823529413,0.587897684394487
linear_svc,1,0.73,0.2857142857142857,0.9523809523809523,0.16806722689075632,0.5836960037222181
linear_svc,1,0.74,0.2733812949640288,0.95,0.15966386554621848,0.5794943230499492
linear_svc,1,0.75,0.2733812949640288,0.95,0.15966386554621848,0.5794943230499492
linear_svc,1,0.76,0.25,1.0,0.14285714285714285,0.5714285714285714
linear_svc,1,0.77,0.22388059701492538,1.0,0.12605042016806722,0.5630252100840336
linear_svc,1,0.78,0.19696969696969696,1.0,0.1092436974789916,0.5546218487394958
linear_svc,1,0.79,0.16923076923076924,1.0,0.09243697478991597,0.546218487394958
linear_svc,1,0.8,0.15503875968992248,1.0,0.08403361344537816,0.542016806722689
linear_svc,1,0.81,0.12598425196850394,1.0,0.06722689075630252,0.5336134453781513
linear_svc,1,0.82,0.1111111111111111,1.0,0.058823529411764705,0.5294117647058824
linear_svc,1,0.83,0.1111111111111111,1.0,0.058823529411764705,0.5294117647058824
linear_svc,1,0.84,0.1111111111111111,1.0,0.058823529411764705,0.5294117647058824
linear_svc,1,0.85,0.1111111111111111,1.0,0.058823529411764705,0.5294117647058824
linear_svc,1,0.86,0.1111111111111111,1.0,0.058823529411764705,0.5294117647058824
linear_svc,1,0.87,0.08064516129032258,1.0,0.04201680672268908,0.5210084033613446
linear_svc,1,0.88,0.08064516129032258,1.0,0.04201680672268908,0.5210084033613446
linear_svc,1,0.89,0.08064516129032258,1.0,0.04201680672268908,0.5210084033613446
linear_svc,1,0.9,0.06504065040650407,1.0,0.03361344537815126,0.5168067226890757
linear_svc,1,0.91,0.06504065040650407,1.0,0.03361344537815126,0.5168067226890757
linear_svc,1,0.92,0.06504065040650407,1.0,0.03361344537815126,0.5168067226890757
linear_svc,1,0.93,0.06504065040650407,1.0,0.03361344537815126,0.5168067226890757
linear_svc,1,0.94,0.04918032786885246,1.0,0.025210084033613446,0.5126050420168067
linear_svc,1,0.95,0.016666666666666666,1.0,0.008403361344537815,0.5042016806722689
logistic_regression,2,0.05,0.34494773519163763,0.21710526315789475,0.8389830508474576,0.7990461812941742
logistic_regression,2,0.06,0.36608863198458574,0.23690773067331672,0.8050847457627118,0.7993035064845948
logistic_regression,2,0.07,0.3900414937759336,0.25824175824175827,0.7966101694915254,0.8072119673368559
logistic_regression,2,0.08,0.4170403587443946,0.28353658536585363,0.788135593220339,0.8147830462727876
logistic_regression,2,0.09,0.4343675417661098,0.3023255813953488,0.7711864406779662,0.8147430179098333
logistic_regression,2,0.1,0.45112781954887216,0.3202846975088968,0.7627118644067796,0.8169159861844963
logistic_regression,2,0.11,0.47619047619047616,0.34615384615384615,0.7627118644067796,0.8240010064274115
logistic_regression,2,0.12,0.49859943977591037,0.3723849372384937,0.7542372881355932,0.8265113566184039
logistic_regression,2,0.13,0.5116279069767442,0.3893805309734513,0.7457627118644068,0.826322651478762
logistic_regression,2,0.14,0.5120481927710844,0.397196261682243,0.7203389830508474,0.816647224318946
logistic_regression,2,0.15,0.5217391304347826,0.4117647058823529,0.711864406779661,0.8154463734303163
logistic_regression,2,0.16,0.535031847133758,0.42857142857142855,0.711864406779661,0.8181454287609506
logistic_regression,2,0.17,0.5460526315789473,0.44623655913978494,0.7033898305084746,0.816944577872321
logistic_regression,2,0.18,0.535593220338983,0.4463276836158192,0.6694915254237288,0.8016823349115945
logistic_regression,2,0.19,0.5384615384615384,0.4583333333333333,0.652542372881356,0.7955694320547131
logistic_regression,2,0.2,0.55,0.47530864197530864,0.652542372881356,0.7975937235526888
logistic_regression,2,0.21,0.5588235294117647,0.4935064935064935,0.6440677966101694,0.7957181088314005
logistic_regression,2,0.22,0.5681818181818182,0.5136986301369864,0.635593220338983,0.7938424941101123
logistic_regression,2,0.23,0.5703125,0.5289855072463768,0.6186440677966102,0.7873922093369016
logistic_regression,2,0.24,0.568,0.5378787878787878,0.6016949152542372,0.7802671607310323
logistic_regression,2,0.25,0.5737704918032787,0.5555555555555556,0.5932203389830508,0.7777167821770854
logistic_regression,2,0.26,0.5809128630705395,0.5691056910569106,0.5932203389830508,0.7787289279260734
logistic_regression,2,0.27,0.5726495726495726,0.5775862068965517,0.5677966101694916,0.7673665911846108
logistic_regression,2,0.28,0.5775862068965517,0.5877192982456141,0.5677966101694916,0.7680413550172693
logistic_regression,2,0.29,0.5814977973568282,0.6055045871559633,0.559322033898305,0.7651535945469933
logistic_regression,2,0.3,0.5855855855855856,0.625,0.5508474576271186,0.7622658340767172
logistic_regression,2,0.31,0.5818181818181818,0.6274509803921569,0.5423728813559322,0.7583659278574533
logistic_regression,2,0.32,0.5833333333333334,0.6428571428571429,0.5338983050847458,0.755140785470848
logistic_regression,2,0.33,0.5833333333333334,0.6428571428571429,0.5338983050847458,0.755140785470848
logistic_regression,2,0.34,0.5876777251184834,0.6666666666666666,0.5254237288135594,0.7522530250005719
logistic_regression,2,0.35,0.5933014354066986,0.6813186813186813,0.5254237288135594,0.7529277888332304
logistic_regression,2,0.36,0.5784313725490197,0.686046511627907,0.5,0.7408906882591093
logistic_regression,2,0.37,0.5628140703517588,0.691358024691358,0.4745762711864407,0.7288535876849882
logistic_regression,2,0.38,0.5773195876288659,0.7368421052631579,0.4745762711864407,0.7305404972666346
logistic_regression,2,0.39,0.5863874345549738,0.7671232876712328,0.4745762711864407,0.7315526430156225
logistic_regression,2,0.4,0.5591397849462365,0.7647058823529411,0.4406779661016949,0.7149408723895789
logistic_regression,2,0.41,0.5543478260869565,0.7727272727272727,0.4322033898305085,0.711040966170315
logistic_regression,2,0.42,0.5543478260869565,0.7727272727272727,0.4322033898305085,0.711040966170315
logistic_regression,2,0.43,0.5384615384615384,0.765625,0.4152542372881356,0.7025663898991286
logistic_regression,2,0.44,0.5333333333333333,0.7741935483870968,0.4067796610169492,0.6986664836798646
logistic_regression,2,0.45,0.5333333333333333,0.7741935483870968,0.4067796610169492,0.6986664836798646
logistic_regression,2,0.46,0.5084745762711864,0.7627118644067796,0.3813559322033898,0.685954619273085
logistic_regression,2,0.47,0.5084745762711864,0.7627118644067796,0.3813559322033898,0.685954619273085
logistic_regression,2,0.48,0.5084745762711864,0.7627118644067796,0.3813559322033898,0.685954619273085
logistic_regression,2,0.49,0.5142857142857142,0.7894736842105263,0.3813559322033898,0.6866293831057435
logistic_regression,2,0.5,0.5202312138728323,0.8181818181818182,0.3813559322033898,0.687304146938402
logistic_regression,2,0.51,0.5263157894736842,0.8490566037735849,0.3813559322033898,0.6879789107710605
logistic_regression,2,0.52,0.5263157894736842,0.8490566037735849,0.3813559322033898,0.6879789107710605
logistic_regression,2,0.53,0.5263157894736842,0.8490566037735849,0.3813559322033898,0.6879789107710605
logistic_regression,2,0.54,0.5263157894736842,0.8490566037735849,0.3813559322033898,0.6879789107710605
logistic_regression,2,0.55,0.5176470588235295,0.8461538461538461,0.3728813559322034,0.6837416226354673
logistic_regression,2,0.56,0.5088757396449705,0.8431372549019608,0.3644067796610169,0.6795043344998741
logistic_regression,2,0.57,0.5029940119760479,0.8571428571428571,0.3559322033898305,0.6756044282806103
logistic_regression,2,0.58,0.5029940119760479,0.8571428571428571,0.3559322033898305,0.6756044282806103
logistic_regression,2,0.59,0.5029940119760479,0.8571428571428571,0.3559322033898305,0.6756044282806103
logistic_regression,2,0.6,0.5060240963855421,0.875,0.3559322033898305,0.6759418101969396
logistic_regression,2,0.61,0.49696969696969695,0.8723404255319149,0.3474576271186441,0.6717045220613463
logistic_regression,2,0.62,0.49696969696969695,0.8723404255319149,0.3474576271186441,0.6717045220613463
logistic_regression,2,0.63,0.49079754601226994,0.8888888888888888,0.3389830508474576,0.6678046158420824
logistic_regression,2,0.64,0.49079754601226994,0.8888888888888888,0.3389830508474576,0.6678046158420824
logistic_regression,2,0.65,0.4720496894409938,0.8837209302325582,0.3220338983050847,0.659330039570896
logistic_regression,2,0.66,0.4720496894409938,0.8837209302325582,0.3220338983050847,0.659330039570896
logistic_regression,2,0.67,0.4528301886792453,0.8780487804878049,0.3050847457627119,0.6508554632997096
logistic_regression,2,0.68,0.445859872611465,0.8974358974358975,0.2966101694915254,0.6469555570804455
logistic_regression,2,0.69,0.4358974358974359,0.8947368421052632,0.288135593220339,0.6427182689448523
logistic_regression,2,0.7,0.4358974358974359,0.8947368421052632,0.288135593220339,0.6427182689448523
logistic_regression,2,0.71,0.4358974358974359,0.8947368421052632,0.288135593220339,0.6427182689448523
logistic_regression,2,0.72,0.4258064516129032,0.8918918918918919,0.2796610169491525,0.6384809808092591
logistic_regression,2,0.73,0.42857142857142855,0.9166666666666666,0.2796610169491525,0.6388183627255885
logistic_regression,2,0.74,0.43137254901960786,0.9428571428571428,0.2796610169491525,0.6391557446419177
logistic_regression,2,0.75,0.42105263157894735,0.9411764705882353,0.2711864406779661,0.6349184565063245
logistic_regression,2,0.76,0.4105960264900662,0.9393939393939394,0.2627118644067797,0.6306811683707313
logistic_regression,2,0.77,0.4,0.9375,0.2542372881355932,0.626443880235138
logistic_regression,2,0.78,0.38926174496644295,0.9354838709677419,0.2457627118644068,0.6222065920995448
logistic_regression,2,0.79,0.3586206896551724,0.9629629629629629,0.22033898305084745,0.6098321096090945
logistic_regression,2,0.8,0.3611111111111111,1.0,0.22033898305084745,0.6101694915254238
logistic_regression,2,0.81,0.3262411347517731,1.0,0.19491525423728814,0.597457627118644
logistic_regression,2,0.82,0.302158273381295,1.0,0.17796610169491525,0.5889830508474576
logistic_regression,2,0.83,0.2898550724637681,1.0,0.1694915254237288,0.5847457627118644
logistic_regression,2,0.84,0.23880597014925373,1.0,0.13559322033898305,0.5677966101694916
logistic_regression,2,0.85,0.22556390977443608,1.0,0.1271186440677966,0.5635593220338984
logistic_regression,2,0.86,0.1984732824427481,1.0,0.11016949152542373,0.5550847457627118
logistic_regression,2,0.87,0.17054263565891473,1.0,0.09322033898305085,0.5466101694915254
logistic_regression,2,0.88,0.14173228346456693,1.0,0.07627118644067797,0.538135593220339
logistic_regression,2,0.89,0.14173228346456693,1.0,0.07627118644067797,0.538135593220339
logistic_regression,2,0.9,0.12698412698412698,1.0,0.06779661016949153,0.5338983050847458
logistic_regression,2,0.91,0.112,1.0,0.059322033898305086,0.5296610169491526
logistic_regression,2,0.92,0.112,1.0,0.059322033898305086,0.5296610169491526
logistic_regression,2,0.93,0.0967741935483871,1.0,0.05084745762711865,0.5254237288135594
logistic_regression,2,0.94,0.08130081300813008,1.0,0.0423728813559322,0.521186440677966
logistic_regression,2,0.95,0.049586776859504134,1.0,0.025423728813559324,0.5127118644067796
linear_svc,2,0.05,0.3295638126009693,0.20359281437125748,0.864406779661017,0.7975880052151239
linear_svc,2,0.06,0.35125448028673834,0.22272727272727272,0.8305084745762712,0.7998696219035202
linear_svc,2,0.07,0.3664717348927875,0.2379746835443038,0.7966101694915254,0.796753127930648
linear_svc,2,0.08,0.39662447257383965,0.2640449438202247,0.7966101694915254,0.8099110226674902
linear_svc,2,0.09,0.428246013667426,0.29283489096573206,0.7966101694915254,0.8217193897390151
linear_svc,2,0.1,0.44390243902439025,0.3116438356164384,0.7711864406779662,0.8177794551567968
linear_svc,2,0.11,0.46272493573264784,0.33210332103321033,0.7627118644067796,0.8202898053477893
linear_svc,2,0.12,0.4918032786885246,0.3629032258064516,0.7627118644067796,0.8280495894233628
linear_svc,2,0.13,0.5072046109510087,0.38427947598253276,0.7457627118644068,0.8253105057297743
linear_svc,2,0.14,0.5207100591715976,0.4,0.7457627118644068,0.8283469429767378
linear_svc,2,0.15,0.525679758308157,0.4084507042253521,0.7372881355932204,0.8261339463391203
linear_svc,2,0.16,0.5239616613418531,0.4205128205128205,0.6949152542372882,0.809333470573435
linear_svc,2,0.17,0.543046357615894,0.44565217391304346,0.6949152542372882,0.813044671653057
linear_svc,2,0.18,0.5510204081632653,0.4602272727272727,0.6864406779661016,0.8111690569317688
linear_svc,2,0.19,0.5454545454545454,0.4642857142857143,0.6610169491525424,0.8001441021066356
linear_svc,2,0.2,0.5672727272727273,0.4968152866242038,0.6610169491525424,0.8038553031862576
linear_svc,2,0.21,0.5606060606060606,0.5068493150684932,0.6271186440677966,0.7892678240581898
linear_svc,2,0.22,0.5568627450980392,0.5182481751824818,0.6016949152542372,0.7785802511493858
linear_svc,2,0.23,0.5645161290322581,0.5384615384615384,0.5932203389830508,0.7763672545117684
linear_svc,2,0.24,0.5761316872427984,0.56,0.5932203389830508,0.7780541640934148
linear_svc,2,0.25,0.5690376569037657,0.5619834710743802,0.576271186440678,0.770254351654887
linear_svc,2,0.26,0.5702127659574469,0.5726495726495726,0.5677966101694916,0.7670292092682816
linear_svc,2,0.27,0.5800865800865801,0.5929203539823009,0.5677966101694916,0.7683787369335987
linear_svc,2,0.28,0.5803571428571429,0.6132075471698113,0.5508474576271186,0.7615910702440587
linear_svc,2,0.29,0.5765765765765766,0.6153846153846154,0.5423728813559322,0.7576911640247947
linear_svc,2,0.3,0.5740740740740741,0.6326530612244898,0.5254237288135594,0.7505661154189254
linear_svc,2,0.31,0.5781990521327014,0.6559139784946236,0.5169491525423728,0.7476783549486493
linear_svc,2,0.32,0.5769230769230769,0.6666666666666666,0.5084745762711864,0.7441158306457147
linear_svc,2,0.33,0.56,0.6829268292682927,0.4745762711864407,0.7285162057686589
linear_svc,2,0.34,0.5685279187817259,0.7088607594936709,0.4745762711864407,0.7295283515176468
linear_svc,2,0.35,0.5803108808290155,0.7466666666666667,0.4745762711864407,0.730877879182964
linear_svc,2,0.36,0.5729166666666666,0.7432432432432432,0.4661016949152542,0.7266405910473708
linear_svc,2,0.37,0.5531914893617021,0.7428571428571429,0.4406779661016949,0.7142661085569203
linear_svc,2,0.38,0.5513513513513514,0.7611940298507462,0.4322033898305085,0.7107035842539857
linear_svc,2,0.39,0.5384615384615384,0.765625,0.4152542372881356,0.7025663898991286
linear_svc,2,0.4,0.5414364640883977,0.7777777777777778,0.4152542372881356,0.7029037718154578
linear_svc,2,0.41,0.5363128491620112,0.7868852459016393,0.4067796610169492,0.6990038655961939
linear_svc,2,0.42,0.519774011299435,0.7796610169491526,0.3898305084745763,0.6905292893250075
linear_svc,2,0.43,0.5113636363636364,0.7758620689655172,0.3813559322033898,0.6862920011894142
linear_svc,2,0.44,0.5142857142857142,0.7894736842105263,0.3813559322033898,0.6866293831057435
linear_svc,2,0.45,0.5172413793103449,0.8035714285714286,0.3813559322033898,0.6869667650220728
linear_svc,2,0.46,0.5202312138728323,0.8181818181818182,0.3813559322033898,0.687304146938402
linear_svc,2,0.47,0.5202312138728323,0.8181818181818182,0.3813559322033898,0.687304146938402
linear_svc,2,0.48,0.5232558139534884,0.8333333333333334,0.3813559322033898,0.6876415288547313
linear_svc,2,0.49,0.5176470588235295,0.8461538461538461,0.3728813559322034,0.6837416226354673
linear_svc,2,0.5,0.5088757396449705,0.8431372549019608,0.3644067796610169,0.6795043344998741
linear_svc,2,0.51,0.5029940119760479,0.8571428571428571,0.3559322033898305,0.6756044282806103
linear_svc,2,0.52,0.5029940119760479,0.8571428571428571,0.3559322033898305,0.6756044282806103
linear_svc,2,0.53,0.49696969696969695,0.8723404255319149,0.3474576271186441,0.6717045220613463
linear_svc,2,0.54,0.5,0.8913043478260869,0.3474576271186441,0.6720419039776756
linear_svc,2,0.55,0.5,0.8913043478260869,0.3474576271186441,0.6720419039776756
linear_svc,2,0.56,0.5,0.8913043478260869,0.3474576271186441,0.6720419039776756
linear_svc,2,0.57,0.5,0.8913043478260869,0.3474576271186441,0.6720419039776756
linear_svc,2,0.58,0.49079754601226994,0.8888888888888888,0.3389830508474576,0.6678046158420824
linear_svc,2,0.59,0.49382716049382713,0.9090909090909091,0.3389830508474576,0.6681419977584117
linear_svc,2,0.6,0.484472049689441,0.9069767441860465,0.3305084745762712,0.6639047096228184
linear_svc,2,0.61,0.46540880503144655,0.9024390243902439,0.3135593220338983,0.655430133351632
linear_svc,2,0.62,0.4258064516129032,0.8918918918918919,0.2796610169491525,0.6384809808092591
linear_svc,2,0.63,0.4258064516129032,0.8918918918918919,0.2796610169491525,0.6384809808092591
linear_svc,2,0.64,0.4258064516129032,0.8918918918918919,0.2796610169491525,0.6384809808092591
linear_svc,2,0.65,0.4258064516129032,0.8918918918918919,0.2796610169491525,0.6384809808092591
linear_svc,2,0.66,0.41830065359477125,0.9142857142857143,0.2711864406779661,0.6345810745899952
linear_svc,2,0.67,0.41830065359477125,0.9142857142857143,0.2711864406779661,0.6345810745899952
linear_svc,2,0.68,0.4105960264900662,0.9393939393939394,0.2627118644067797,0.6306811683707313
linear_svc,2,0.69,0.4105960264900662,0.9393939393939394,0.2627118644067797,0.6306811683707313
linear_svc,2,0.7,0.41333333333333333,0.96875,0.2627118644067797,0.6310185502870606
linear_svc,2,0.71,0.40268456375838924,0.967741935483871,0.2542372881355932,0.6267812621514673
linear_svc,2,0.72,0.3918918918918919,0.9666666666666667,0.2457627118644068,0.6225439740158741
linear_svc,2,0.73,0.3356643356643357,0.96,0.2033898305084746,0.601357533337908
linear_svc,2,0.74,0.3356643356643357,0.96,0.2033898305084746,0.601357533337908
linear_svc,2,0.75,0.28776978417266186,0.9523809523809523,0.1694915254237288,0.5844083807955351
linear_svc,2,0.76,0.2647058823529412,1.0,0.15254237288135594,0.576271186440678
linear_svc,2,0.77,0.2518518518518518,1.0,0.1440677966101695,0.5720338983050848
linear_svc,2,0.78,0.23880597014925373,1.0,0.13559322033898305,0.5677966101694916
linear_svc,2,0.79,0.1984732824427481,1.0,0.11016949152542373,0.5550847457627118
linear_svc,2,0.8,0.18461538461538463,1.0,0.1016949152542373,0.5508474576271186
linear_svc,2,0.81,0.18461538461538463,1.0,0.1016949152542373,0.5508474576271186
linear_svc,2,0.82,0.14173228346456693,1.0,0.07627118644067797,0.538135593220339
linear_svc,2,0.83,0.12698412698412698,1.0,0.06779661016949153,0.5338983050847458
linear_svc,2,0.84,0.112,1.0,0.059322033898305086,0.5296610169491526
linear_svc,2,0.85,0.112,1.0,0.059322033898305086,0.5296610169491526
linear_svc,2,0.86,0.0967741935483871,1.0,0.05084745762711865,0.5254237288135594
linear_svc,2,0.87,0.0967741935483871,1.0,0.05084745762711865,0.5254237288135594
linear_svc,2,0.88,0.08130081300813008,1.0,0.0423728813559322,0.521186440677966
linear_svc,2,0.89,0.08130081300813008,1.0,0.0423728813559322,0.521186440677966
linear_svc,2,0.9,0.08130081300813008,1.0,0.0423728813559322,0.521186440677966
linear_svc,2,0.91,0.06557377049180328,1.0,0.03389830508474576,0.5169491525423728
linear_svc,2,0.92,0.049586776859504134,1.0,0.025423728813559324,0.5127118644067796
linear_svc,2,0.93,0.049586776859504134,1.0,0.025423728813559324,0.5127118644067796
linear_svc,2,0.94,0.049586776859504134,1.0,0.025423728813559324,0.5127118644067796
linear_svc,2,0.95,0.049586776859504134,1.0,0.025423728813559324,0.5127118644067796
logistic_regression,3,0.05,0.3543859649122807,0.2234513274336283,0.8559322033898306,0.8095450490633364
logistic_regression,3,0.06,0.37858508604206503,0.24444444444444444,0.8389830508474576,0.8162526590269676
logistic_regression,3,0.07,0.3958333333333333,0.26243093922651933,0.8050847457627118,0.8124614012214368
logistic_regression,3,0.08,0.4177777777777778,0.28313253012048195,0.7966101694915254,0.818008188659393
logistic_regression,3,0.09,0.44711538461538464,0.31208053691275167,0.788135593220339,0.8249045037626661
logistic_regression,3,0.1,0.4730077120822622,0.33948339483394835,0.7796610169491526,0.8294391454516343
logistic_regression,3,0.11,0.4945652173913043,0.364,0.7711864406779662,0.8319494956426268
logistic_regression,3,0.12,0.5112359550561798,0.38235294117647056,0.7711864406779662,0.8359980786385782
logistic_regression,3,0.13,0.5263157894736842,0.4017857142857143,0.7627118644067796,0.8361467554152657
logistic_regression,3,0.14,0.5405405405405406,0.4186046511627907,0.7627118644067796,0.8391831926622293
logistic_regression,3,0.15,0.5408805031446541,0.43,0.7288135593220338,0.8259452411994785
logistic_regression,3,0.16,0.5442622950819672,0.44385026737967914,0.7033898305084746,0.8166071959559917
logistic_regression,3,0.17,0.5503355704697986,0.45555555555555555,0.6949152542372882,0.8143941993183742
logistic_regression,3,0.18,0.5517241379310345,0.46511627906976744,0.6779661016949152,0.8079439145451635
logistic_regression,3,0.19,0.5563380281690141,0.4759036144578313,0.6694915254237288,0.8053935359912165
logistic_regression,3,0.2,0.5672727272727273,0.4968152866242038,0.6610169491525424,0.8038553031862576
logistic_regression,3,0.21,0.5789473684210527,0.5202702702702703,0.652542372881356,0.8023170703812987
logistic_regression,3,0.22,0.5779467680608364,0.5241379310344828,0.6440677966101694,0.798754546078364
logistic_regression,3,0.23,0.5849802371541502,0.5481481481481482,0.6271186440677966,0.7929790251378119
logistic_regression,3,0.24,0.5943775100401606,0.5648854961832062,0.6271186440677966,0.7943285528031291
logistic_regression,3,0.25,0.5901639344262295,0.5714285714285714,0.6101694915254238,0.7868661222809306
logistic_regression,3,0.26,0.5833333333333334,0.5737704918032787,0.5932203389830508,0.7790663098424027
logistic_regression,3,0.27,0.5847457627118644,0.5847457627118644,0.5847457627118644,0.7758411674557972
logistic_regression,3,0.28,0.5887445887445888,0.6017699115044248,0.576271186440678,0.7729534069855212
logistic_regression,3,0.29,0.5929203539823009,0.6203703703703703,0.5677966101694916,0.7700656465152451
logistic_regression,3,0.3,0.5982142857142857,0.6320754716981132,0.5677966101694916,0.7707404103479036
logistic_regression,3,0.31,0.5963302752293578,0.65,0.5508474576271186,0.7636153617420344
logistic_regression,3,0.32,0.6046511627906976,0.6701030927835051,0.5508474576271186,0.7646275074910223
logistic_regression,3,0.33,0.5943396226415094,0.6702127659574468,0.5338983050847458,0.7564903131361651
logistic_regression,3,0.34,0.5876777251184834,0.6666666666666666,0.5254237288135594,0.7522530250005719
logistic_regression,3,0.35,0.5728155339805825,0.6704545454545454,0.5,0.7402159244264508
logistic_regression,3,0.36,0.5643564356435643,0.6785714285714286,0.4830508474576271,0.7324161119879229
logistic_regression,3,0.37,0.5527638190954773,0.6790123456790124,0.4661016949152542,0.7242789176330657
logistic_regression,3,0.38,0.5555555555555556,0.6875,0.4661016949152542,0.724616299549395
logistic_regression,3,0.39,0.5641025641025641,0.7142857142857143,0.4661016949152542,0.7256284452983828
logistic_regression,3,0.4,0.5670103092783505,0.7236842105263158,0.4661016949152542,0.7259658272147121
logistic_regression,3,0.41,0.5684210526315789,0.75,0.4576271186440678,0.7227406848281068
logistic_regression,3,0.42,0.5638297872340425,0.7571428571428571,0.4491525423728814,0.7188407786088429
logistic_regression,3,0.43,0.5638297872340425,0.7571428571428571,0.4491525423728814,0.7188407786088429
logistic_regression,3,0.44,0.5638297872340425,0.7571428571428571,0.4491525423728814,0.7188407786088429
logistic_regression,3,0.45,0.5434782608695652,0.7575757575757576,0.423728813559322,0.7064662961183925
logistic_regression,3,0.46,0.5434782608695652,0.7575757575757576,0.423728813559322,0.7064662961183925
logistic_regression,3,0.47,0.5355191256830601,0.7538461538461538,0.4152542372881356,0.7022290079827993
