experiment,condition,model,fold,seed,n_train,n_test,fit_seconds,predict_seconds,metric,value
C,c0,knn,0,42,1600,400,0.0024217090003730846,0.007910134000667313,f1,0.55
C,c0,knn,0,42,1600,400,0.0024217090003730846,0.007910134000667313,balanced_accuracy,0.6896551724137931
C,c0,knn,0,42,1600,400,0.0024217090003730846,0.007910134000667313,mcc,0.6014638055064319
C,c0,knn,0,42,1600,400,0.0024217090003730846,0.007910134000667313,average_precision,0.5681326874109879
C,c0,knn,0,42,1600,400,0.0024217090003730846,0.007910134000667313,roc_auc,0.790826284970722
C,c0,knn,1,42,1600,400,0.003139718000056746,0.009587738999471185,accuracy,0.98
C,c0,knn,1,42,1600,400,0.003139718000056746,0.009587738999471185,recall,0.7241379310344828
C,c0,knn,1,42,1600,400,0.003139718000056746,0.009587738999471185,precision,1.0
C,c0,knn,1,42,1600,400,0.003139718000056746,0.009587738999471185,f1,0.84
C,c0,knn,1,42,1600,400,0.003139718000056746,0.009587738999471185,balanced_accuracy,0.8620689655172413
C,c0,knn,1,42,1600,400,0.003139718000056746,0.009587738999471185,mcc,0.8419339033806177
C,c0,knn,1,42,1600,400,0.003139718000056746,0.009587738999471185,average_precision,0.8175673801030519
C,c0,knn,1,42,1600,400,0.003139718000056746,0.009587738999471185,roc_auc,0.9355888093689004
C,c0,knn,2,42,1600,400,0.002457053000398446,0.008647506999295729,accuracy,0.97
C,c0,knn,2,42,1600,400,0.002457053000398446,0.008647506999295729,recall,0.6
C,c0,knn,2,42,1600,400,0.002457053000398446,0.008647506999295729,precision,1.0
C,c0,knn,2,42,1600,400,0.002457053000398446,0.008647506999295729,f1,0.75
C,c0,knn,2,42,1600,400,0.002457053000398446,0.008647506999295729,balanced_accuracy,0.8
C,c0,knn,2,42,1600,400,0.002457053000398446,0.008647506999295729,mcc,0.7623331505718042
C,c0,knn,2,42,1600,400,0.002457053000398446,0.008647506999295729,average_precision,0.7289124293785311
C,c0,knn,2,42,1600,400,0.002457053000398446,0.008647506999295729,roc_auc,0.8995045045045047
C,c0,knn,3,42,1600,400,0.0022005880000506295,0.008021714000278735,accuracy,0.9625
C,c0,knn,3,42,1600,400,0.0022005880000506295,0.008021714000278735,recall,0.5
C,c0,knn,3,42,1600,400,0.0022005880000506295,0.008021714000278735,precision,1.0
C,c0,knn,3,42,1600,400,0.0022005880000506295,0.008021714000278735,f1,0.6666666666666666
C,c0,knn,3,42,1600,400,0.0022005880000506295,0.008021714000278735,balanced_accuracy,0.75
C,c0,knn,3,42,1600,400,0.0022005880000506295,0.008021714000278735,mcc,0.6931951244198711
C,c0,knn,3,42,1600,400,0.0022005880000506295,0.008021714000278735,average_precision,0.718968253968254
